Inc+A1:F52ident,RMSOccurrenceDate,RMSOccurrenceHour,NIBRSClass,NIBRSDescription,OffenseCount,Beat,Premise,StreetNo,StreetName,StreetType,Suffix,City,ZIPCode,MapLongitude,MapLatitude
181278924,2024-12-31,10,13C,Intimidation,1,14D50,"Residence, Home (Includes Apartment)",14220,WAYSIDE,DR,S,HOUSTON,77048.0,-95.317847,29.602954
181289624,2024-12-31,10,90Z,All other offenses,1,8C60,"Highway, Road, Street, Alley",5710,COBALT,ST,,HOUSTON,77016.0,-95.306284,29.886111
181293924,2024-12-31,10,23F,Theft from motor vehicle,1,12D20,"Parking Lot, Garage",11820,DICKINSON,RD,,HOUSTON,77089.0,-95.209884,29.609343
181294224,2024-12-31,10,240,Motor vehicle theft,1,19G10,"Residence, Home (Includes Apartment)",10630,BEECHNUT,ST,,HOUSTON,77072.0,-95.567419,29.68897
181327124,2024-12-31,10,23B,Purse-snatching,1,19G30,"Bank, Savings & Loan",13070,BELLAIRE,BLVD,,HOUSTON,77083.0,-95.614656,29.703503
181339824,2024-12-31,10,220,"Burglary, Breaking and Entering",1,22B40,"Residence, Home (Includes Apartment)",14810,CROSSWINDS,DR,,HOUSTON,77032.0,-95.313385,29.934374
181339824,2024-12-31,10,13A,Aggravated Assault,1,22B40,"Residence, Home (Includes Apartment)",14810,CROSSWINDS,DR,,HOUSTON,77032.0,-95.313385,29.934374
2895925,2024-12-31,11,90C,Disorderly conduct,1,11H10,"Residence, Home (Includes Apartment)",6514,AVENUE I,,,HOUSTON,77011.0,-95.309207,29.744027
181278824,2024-12-31,11,13C,Intimidation,1,20G30,"Residence, Home (Includes Apartment)",11355,RICHMOND,AVE,,HOUSTON,77082.0,-95.576759,29.727849
181279124,2024-12-31,11,13B,Simple assault,1,2A10,"Other, Unknown",1399,LORRAINE,ST,,HOUSTON,77009.0,-95.353813,29.778339
181280724,2024-12-31,11,23C,Shoplifting,1,17E10,Speciality Store,5800,BELLAIRE,BLVD,,HOUSTON,77081.0,-95.482649,29.705564
181281724,2024-12-31,11,90Z,All other offenses,1,7C20,"Highway, Road, Street, Alley",3300,GEORGE,ST,,HOUSTON,77026.0,-95.336197,29.805834
181283724,2024-12-31,11,13B,Simple assault,1,24C10,"Parking Lot, Garage",938,KINGWOOD,DR,,HOUSTON,77339.0,-95.242268,30.05011
181283724,2024-12-31,11,23H,All other larceny,1,24C10,"Parking Lot, Garage",938,KINGWOOD,DR,,HOUSTON,77339.0,-95.242268,30.05011
181285924,2024-12-31,11,13C,Intimidation,1,20G20,"Residence, Home (Includes Apartment)",2300,GESSNER,RD,S,HOUSTON,77063.0,-95.538377,29.741343
181286324,2024-12-31,11,90C,Disorderly conduct,1,9C40,"Residence, Home (Includes Apartment)",13518,UTICA,,,HOUSTON,77015.0,-95.184251,29.77487
181287724,2024-12-31,11,13A,Aggravated Assault,1,10H50,"Residence, Home (Includes Apartment)",3333,ALABAMA,ST,E,HOUSTON,77004.0,-95.355885,29.725221
181288624,2024-12-31,11,13B,Simple assault,1,10H50,"Residence, Home (Includes Apartment)",2015,ALABAMA,ST,,HOUSTON,77004.0,-95.370849,29.732428
181295424,2024-12-31,11,23C,Shoplifting,1,19G10,"Service, Gas Station",9710,BEECHNUT,ST,,HOUSTON,77036.0,-95.552942,29.689693
181295724,2024-12-31,11,220,"Burglary, Breaking and Entering",1,7C20,"Residence, Home (Includes Apartment)",3894,WOOLWORTH,,,HOUSTON,77026.0,-95.311715,29.796265000000002
181295724,2024-12-31,11,290,"Destruction, damage, vandalism",1,7C20,"Residence, Home (Includes Apartment)",3894,WOOLWORTH,,,HOUSTON,77026.0,-95.311715,29.796265000000002
181297924,2024-12-31,11,13B,Simple assault,2,20G50,"Residence, Home (Includes Apartment)",28,SUGARBERRY,CIR,,HOUSTON,77024.0,-95.527918,29.749575
181298324,2024-12-31,11,13B,Simple assault,1,24C10,"Drug Store, Doctors Office, Hospital",2001,LADBROOK,,,HOUSTON,77339.0,-95.228508,30.04419
181298424,2024-12-31,11,13B,Simple assault,1,1A10,"Highway, Road, Street, Alley",909,TEXAS,ST,,HOUSTON,77002.0,-95.36335,29.76046
181300424,2024-12-31,11,13A,Aggravated Assault,1,6B20,"Residence, Home (Includes Apartment)",577,RITTENHOUSE,ST,W,HOUSTON,77091.0,-95.408943,29.864201
181308924,2024-12-31,11,290,"Destruction, damage, vandalism",1,14D50,"Residence, Home (Includes Apartment)",14220,WAYSIDE,DR,S,HOUSTON,77048.0,-95.317847,29.602954
181343424,2024-12-31,11,23H,All other larceny,1,20G30,"Grocery, Supermarket",11815,WESTHEIMER,RD,,HOUSTON,77077.0,-95.587584,29.736516
181387224,2024-12-31,11,23F,Theft from motor vehicle,1,6B40,"Bank, Savings & Loan",7620,SHEPHERD,DR,N,HOUSTON,77088.0,-95.412586,29.870849
181405424,2024-12-31,11,290,"Destruction, damage, vandalism",1,3B10,"Parking Lot, Garage",12708,NORTHWEST,FWY,,HOUSTON,77092.0,-95.489483,29.840469
242825,2024-12-31,12,220,"Burglary, Breaking and Entering",1,4F20,Rental Storage Facility,2870,GESSNER,RD,,HOUSTON,,-95.54525,29.824067
581325,2024-12-31,12,220,"Burglary, Breaking and Entering",1,8C20,Construction Site,6767,BENNINGTON,ST,,HOUSTON,77028.0,-95.305652,29.817135
779625,2024-12-31,12,13C,Intimidation,1,8C30,"Residence, Home (Includes Apartment)",8616,DORIS OAKS,CIR,,HOUSTON,77028.0,-95.265468,29.83955
862325,2024-12-31,12,23F,Theft from motor vehicle,1,10H50,"Highway, Road, Street, Alley",3600,ROSALIE,,,HOUSTON,77004.0,-95.348763,29.729059
2387225,2024-12-31,12,23H,All other larceny,1,22B10,Rental Storage Facility,7022,FM 1960,RD,W,HOUSTON,77069.0,-95.534052,29.968203
181300724,2024-12-31,12,13C,Intimidation,1,10H20,"Highway, Road, Street, Alley",4000,POLK,,,HOUSTON,77023.0,-95.339882,29.740235
181308524,2024-12-31,12,13B,Simple assault,1,7C30,"Hotel, Motel, ETC",3617,CROSSTIMBERS,ST,E,HOUSTON,77093.0,-95.333595,29.829213
181314624,2024-12-31,12,90J,Trespass of real property,1,9C20,"Commercial, Office Building",8631,EAST,FWY,,HOUSTON,77029.0,-95.272806,29.777455
181315324,2024-12-31,12,240,Motor vehicle theft,1,9C40,Rental Storage Facility,13330,EAST,FWY,,HOUSTON,77015.0,-95.188169,29.770356
181315524,2024-12-31,12,120,Robbery,1,11H10,Restaurant,6935,HARRISBURG,BLVD,,HOUSTON,77011.0,-95.302931,29.735989
181317124,2024-12-31,12,290,"Destruction, damage, vandalism",1,14D10,"Residence, Home (Includes Apartment)",4001,CORDER,ST,,HOUSTON,77021.0,-95.362721,29.685765
181320024,2024-12-31,12,13B,Simple assault,1,14D10,"Residence, Home (Includes Apartment)",3603,ALICE,ST,,HOUSTON,77021.0,-95.367549,29.691398
181322424,2024-12-31,12,90J,Trespass of real property,1,4F30,"Hotel, Motel, ETC",13210,KATY,FWY,,HOUSTON,77079.0,-95.619468,29.785367
181379324,2024-12-31,12,23F,Theft from motor vehicle,1,5F30,Park/Playground,10015,ALGIERS,RD,,HOUSTON,77041.0,-95.540973,29.845386
181397924,2024-12-31,12,26F,Identify theft,1,24C50,"Bank, Savings & Loan",435,NORTHPINES,DR,,HOUSTON,77339.0,-95.243339,30.06533
181453924,2024-12-31,12,26A,"False pretenses, swindle",1,18F20,"Commercial, Office Building",5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463621,29.740701
181594824,2024-12-31,12,13C,Intimidation,2,2A10,"Service, Gas Station",1621,COLLINGSWORTH,ST,,HOUSTON,77009.0,-95.35191,29.79323
256925,2024-12-31,13,13C,Intimidation,1,13D10,"Residence, Home (Includes Apartment)",6503,CULMORE,DR,,HOUSTON,77087.0,-95.31196,29.693871
395925,2024-12-31,13,240,Motor vehicle theft,1,10H60,"Highway, Road, Street, Alley",4700,EMANCIPATION,AVE,,HOUSTON,77004.0,-95.372452,29.72506
1040625,2024-12-31,13,13B,Simple assault,1,20G80,"Highway, Road, Street, Alley",2700,SH 6,,S,HOUSTON,77082.0,-95.644005,29.731953
181313124,2024-12-31,13,23F,Theft from motor vehicle,1,3B30,"Highway, Road, Street, Alley",512,34TH,ST,W,HOUSTON,77018.0,-95.407164,29.818207
181324424,2024-12-31,13,23F,Theft from motor vehicle,1,13D10,"Residence, Home (Includes Apartment)",4659,TELEPHONE,RD,,HOUSTON,77087.0,-95.299787,29.694528
181324424,2024-12-31,13,290,"Destruction, damage, vandalism",1,13D10,"Residence, Home (Includes Apartment)",4659,TELEPHONE,RD,,HOUSTON,77087.0,-95.299787,29.694528
181324824,2024-12-31,13,290,"Destruction, damage, vandalism",1,15E10,"Residence, Home (Includes Apartment)",5465,BRAESVALLEY,DR,,HOUSTON,77096.0,-95.482121,29.678965
181325324,2024-12-31,13,13B,Simple assault,2,12D70,Shopping Mall,100,BAYBROOK MALL,,,HOUSTON,77546.0,-95.145893,29.543225
181326024,2024-12-31,13,13C,Intimidation,1,1A30,Restaurant,1801,RICHMOND,AVE,,HOUSTON,77098.0,-95.40456,29.734283
181328924,2024-12-31,13,23C,Shoplifting,1,17E40,"Drug Store, Doctors Office, Hospital",6675,BELLFORT,AVE,W,HOUSTON,77035.0,-95.508045,29.656017
181330224,2024-12-31,13,13B,Simple assault,1,22B20,"Residence, Home (Includes Apartment)",1351,GREENS,PKWY,,HOUSTON,77067.0,-95.438622,29.942023
181330324,2024-12-31,13,13B,Simple assault,1,2A10,"Residence, Home (Includes Apartment)",2901,IRVINGTON,BLVD,,HOUSTON,77009.0,-95.361312,29.787478
181330724,2024-12-31,13,23C,Shoplifting,1,3B30,Convenience Store,4913,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410848,29.838139
181331424,2024-12-31,13,90J,Trespass of real property,1,11H50,"Other, Unknown",9209,GULF,FWY,,HOUSTON,77017.0,-95.253144,29.65591
181333424,2024-12-31,13,23H,All other larceny,1,18F40,"Residence, Home (Includes Apartment)",3401,DUNVALE,RD,,HOUSTON,77063.0,-95.514042,29.728093
181333624,2024-12-31,13,280,Stolen property offenses,1,3B50,"Highway, Road, Street, Alley",1300,CROSSTIMBERS,ST,E,HOUSTON,77022.0,-95.356017,29.828965
181334924,2024-12-31,13,23F,Theft from motor vehicle,1,3B10,"Parking Lot, Garage",11130,NORTHWEST,FWY,,HOUSTON,77092.0,-95.465812,29.818348
181336924,2024-12-31,13,23F,Theft from motor vehicle,1,10H70,"Parking Lot, Garage",1615,HERMANN,DR,,HOUSTON,77004.0,-95.385582,29.720906
181337524,2024-12-31,13,23C,Shoplifting,1,18F40,"Department, Discount Store",6520,WESTHEIMER,RD,,HOUSTON,77057.0,-95.499501,29.73763
181339424,2024-12-31,13,13C,Intimidation,2,17E20,"Residence, Home (Includes Apartment)",7635,TROULON,DR,,HOUSTON,77074.0,-95.520857,29.690589
181340424,2024-12-31,13,13B,Simple assault,1,17E20,"Residence, Home (Includes Apartment)",8023,BRAESWOOD,BLVD,S,HOUSTON,77071.0,-95.519286,29.672059
181341024,2024-12-31,13,90C,Disorderly conduct,1,15E40,"Parking Lot, Garage",8126,KIRBY,DR,,HOUSTON,77054.0,-95.412554,29.690393
181341424,2024-12-31,13,13C,Intimidation,1,8C30,"Residence, Home (Includes Apartment)",8709,SUNDERLAND,RD,,HOUSTON,77028.0,-95.263855,29.845256
181341824,2024-12-31,13,290,"Destruction, damage, vandalism",1,4F30,Rental Storage Facility,1050,BRITTMOORE,RD,,HOUSTON,77043.0,-95.569801,29.786615
181342224,2024-12-31,13,13C,Intimidation,1,6B30,"Residence, Home (Includes Apartment)",5500,DE SOTO,ST,,HOUSTON,77091.0,-95.459046,29.854457
181342324,2024-12-31,13,90Z,All other offenses,1,14D20,"Highway, Road, Street, Alley",4818,PERSHING,ST,,HOUSTON,77033.0,-95.350581,29.679063
181342624,2024-12-31,13,13A,Aggravated Assault,1,20G70,"Residence, Home (Includes Apartment)",12910,ASHFORD POINT DR APT 80,,,HOUSTON,77082.0,-95.613185,29.720018
181343124,2024-12-31,13,90J,Trespass of real property,1,10H70,"Commercial, Office Building",7031,GRAND,BLVD,,HOUSTON,77054.0,-95.382897,29.697061
181344024,2024-12-31,13,13C,Intimidation,1,8C60,"Residence, Home (Includes Apartment)",11114,HEATH,CT,,HOUSTON,77016.0,-95.28483,29.878153
181344024,2024-12-31,13,90C,Disorderly conduct,1,8C60,"Residence, Home (Includes Apartment)",11114,HEATH,CT,,HOUSTON,77016.0,-95.28483,29.878153
181344024,2024-12-31,13,290,"Destruction, damage, vandalism",1,8C60,"Residence, Home (Includes Apartment)",11114,HEATH,CT,,HOUSTON,77016.0,-95.28483,29.878153
181344224,2024-12-31,13,13B,Simple assault,1,5F20,"Residence, Home (Includes Apartment)",8650,PITNER,RD,,HOUSTON,77080.0,-95.504519,29.829355
181344524,2024-12-31,13,23H,All other larceny,1,18F20,Shopping Mall,5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463621,29.740701
181345124,2024-12-31,13,90C,Disorderly conduct,1,7C20,"Highway, Road, Street, Alley",3100,JEWEL,ST,,HOUSTON,77026.0,-95.338259,29.789914
181345124,2024-12-31,13,520,Weapon law violations,1,7C20,"Highway, Road, Street, Alley",3100,JEWEL,ST,,HOUSTON,77026.0,-95.338259,29.789914
181348124,2024-12-31,13,23C,Shoplifting,1,1A20,Speciality Store,1556,GRAY,ST,W,HOUSTON,77019.0,-95.399788,29.75321
181358024,2024-12-31,13,290,"Destruction, damage, vandalism",1,20G70,"Residence, Home (Includes Apartment)",2903,WAYPARK,DR,,HOUSTON,77082.0,-95.621804,29.729377
181362224,2024-12-31,13,23C,Shoplifting,1,15E40,"Grocery, Supermarket",8500,MAIN,ST,,HOUSTON,77025.0,-95.417122,29.691005
181380724,2024-12-31,13,13A,Aggravated Assault,1,18F60,"Highway, Road, Street, Alley",6300,FONDREN,RD,,HOUSTON,77036.0,-95.521328,29.711244
181386624,2024-12-31,13,23F,Theft from motor vehicle,1,1A20,"Highway, Road, Street, Alley",300,PIERCE,ST,,HOUSTON,77002.0,-95.376839,29.753117
181403724,2024-12-31,13,23F,Theft from motor vehicle,1,1A10,"Parking Lot, Garage",500,ALLEN,PKWY,,HOUSTON,77007.0,-95.3794,29.761208
181410324,2024-12-31,13,290,"Destruction, damage, vandalism",1,24C30,"Grocery, Supermarket",4517,KINGWOOD,DR,,HOUSTON,77345.0,-95.181877,30.05081
181425424,2024-12-31,13,13B,Simple assault,1,2A50,Speciality Store,4912,WASHINGTON,AVE,,HOUSTON,77007.0,-95.410775,29.770468
181435824,2024-12-31,13,23F,Theft from motor vehicle,1,17E40,"Residence, Home (Includes Apartment)",8035,AIRPORT,BLVD,W,HOUSTON,77071.0,-95.519745,29.641882
181439924,2024-12-31,13,240,Motor vehicle theft,1,9C20,Park/Playground,6200,LYONS,AVE,,HOUSTON,77020.0,-95.308327,29.776503
181505224,2024-12-31,13,240,Motor vehicle theft,1,10H70,"Parking Lot, Garage",1615,HERMANN,DR,,HOUSTON,77004.0,-95.385648,29.720932
851725,2024-12-31,14,13C,Intimidation,1,12D50,"Residence, Home (Includes Apartment)",811,ISLAND MEADOW,CT,,HOUSTON,77062.0,-95.150435,29.576181
2179525,2024-12-31,14,240,Motor vehicle theft,1,12D10,"Parking Lot, Garage",10280,WINDMILL LAKES,BLVD,,HOUSTON,77075.0,-95.244855,29.617996
181349324,2024-12-31,14,23C,Shoplifting,1,14D30,"Department, Discount Store",8106,MARTIN LUTHER KING,BLVD,,HOUSTON,77033.0,-95.337198,29.665947
181350024,2024-12-31,14,35A,"Drug, narcotic violations",1,22B20,"Residence, Home (Includes Apartment)",12803,NORTHBOROUGH,DR,,HOUSTON,77067.0,-95.422673,29.953943
181350324,2024-12-31,14,290,"Destruction, damage, vandalism",1,12D10,"Parking Lot, Garage",9406,REDFORD,,,HOUSTON,77075.0,-95.248868,29.645394
181351224,2024-12-31,14,290,"Destruction, damage, vandalism",1,10H60,"Residence, Home (Includes Apartment)",5007,PAIGE,ST,,HOUSTON,77004.0,-95.36973,29.720506
181354524,2024-12-31,14,720,Animal Cruelty,1,14D20,"Residence, Home (Includes Apartment)",4518,BRINKLEY,ST,,HOUSTON,77051.0,-95.360031,29.663233
181354724,2024-12-31,14,23H,All other larceny,1,9C40,"Department, Discount Store",1000,FEDERAL,RD,,HOUSTON,77015.0,-95.214385,29.771815
181354724,2024-12-31,14,13B,Simple assault,2,9C40,"Department, Discount Store",1000,FEDERAL,RD,,HOUSTON,77015.0,-95.214385,29.771815
181356424,2024-12-31,14,13B,Simple assault,1,17E40,"Residence, Home (Includes Apartment)",12600,DUNLAP,ST,,HOUSTON,77035.0,-95.495402,29.638578
181357124,2024-12-31,14,35B,Drug equipment violations,1,14D30,"Service, Gas Station",8118,MARTIN LUTHER KING,BLVD,,HOUSTON,77033.0,-95.337189,29.665434
181357124,2024-12-31,14,35A,"Drug, narcotic violations",1,14D30,"Service, Gas Station",8118,MARTIN LUTHER KING,BLVD,,HOUSTON,77033.0,-95.337189,29.665434
181357424,2024-12-31,14,13C,Intimidation,1,22B20,"Residence, Home (Includes Apartment)",13331,NORTHBOROUGH,DR,,HOUSTON,77067.0,-95.42394,29.960125
181364324,2024-12-31,14,90Z,All other offenses,1,9C40,"Residence, Home (Includes Apartment)",12712,POWELL,LN,,HOUSTON,77015.0,-95.208726,29.764332
181365624,2024-12-31,14,23C,Shoplifting,1,22B10,"Department, Discount Store",8000,WILLOWBROOK MALL,,,HOUSTON,77070.0,-95.542294,29.957084
181366224,2024-12-31,14,13B,Simple assault,1,15E40,"Hotel, Motel, ETC",1303,LA CONCHA,LN,,HOUSTON,77054.0,-95.412391,29.690772
181367124,2024-12-31,14,290,"Destruction, damage, vandalism",1,14D20,"Residence, Home (Includes Apartment)",4406,ALEDO,ST,,HOUSTON,77051.0,-95.361812,29.667363
181367824,2024-12-31,14,13B,Simple assault,1,11H10,Restaurant,6935,HARRISBURG,BLVD,,HOUSTON,77011.0,-95.30284,29.73595
181368024,2024-12-31,14,13A,Aggravated Assault,1,1A20,"Other, Unknown",710,GRAY,ST,W,HOUSTON,77019.0,-95.389052,29.753398
181369224,2024-12-31,14,23H,All other larceny,1,18F60,"Parking Lot, Garage",8394,BELLAIRE,BLVD,,HOUSTON,77036.0,-95.532601,29.705052
181370324,2024-12-31,14,23C,Shoplifting,1,18F20,Shopping Mall,5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463621,29.740701
181373624,2024-12-31,14,23C,Shoplifting,1,1A50,"Drug Store, Doctors Office, Hospital",4700,KIRBY,DR,,HOUSTON,77098.0,-95.418658,29.730108
181374224,2024-12-31,14,13B,Simple assault,1,14D10,Convenience Store,3902,CORDER,ST,,HOUSTON,77021.0,-95.364572,29.686304
181388924,2024-12-31,14,23H,All other larceny,1,23J50,"Airplane, Bus,Train Terminal",7800,AIRPORT,BLVD,,HOUSTON,77061.0,-95.277798,29.657856
181391424,2024-12-31,14,240,Motor vehicle theft,1,22B10,"Parking Lot, Garage",8320,FM 1960,RD,W,HOUSTON,77070.0,-95.551433,29.957442
181396024,2024-12-31,14,120,Robbery,1,20G30,"Parking Lot, Garage",12141,RICHMOND,AVE,,HOUSTON,77082.0,-95.593539,29.73066
181410424,2024-12-31,14,23F,Theft from motor vehicle,1,12D10,"Parking Lot, Garage",1175,EDGEBROOK,DR,,HOUSTON,77034.0,-95.242367,29.641514
181414424,2024-12-31,14,23C,Shoplifting,1,18F20,Speciality Store,5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463621,29.740701
181415624,2024-12-31,14,23C,Shoplifting,1,18F20,Speciality Store,5115,ALABAMA,ST,W,HOUSTON,77056.0,-95.464556,29.738035
539825,2024-12-31,15,23F,Theft from motor vehicle,1,20G80,Rental Storage Facility,1775,ELDRIDGE,PKWY,,HOUSTON,77077.0,-95.625218,29.752113
1052525,2024-12-31,15,13C,Intimidation,1,15E40,"Residence, Home (Includes Apartment)",2300,OLD SPANISH,TRL,,HOUSTON,77054.0,-95.390507,29.698169
181376224,2024-12-31,15,290,"Destruction, damage, vandalism",1,7C20,"Residence, Home (Includes Apartment)",5301,COLLINGSWORTH,ST,,HOUSTON,77026.0,-95.316846,29.793661
181380024,2024-12-31,15,23C,Shoplifting,1,1A50,"Department, Discount Store",5225,BUFFALO SPEEDWAY,,,HOUSTON,77005.0,-95.427779,29.726557
181380824,2024-12-31,15,520,Weapon law violations,1,14D20,"Residence, Home (Includes Apartment)",4825,SOUTHWIND,ST,,HOUSTON,77033.0,-95.351764,29.678442
181383324,2024-12-31,15,13C,Intimidation,1,4F20,"Other, Unknown",3043,GESSNER,RD,,HOUSTON,77080.0,-95.545306,29.828081
181383624,2024-12-31,15,23H,All other larceny,1,14D20,"Residence, Home (Includes Apartment)",4647,WENDA,ST,,HOUSTON,77051.0,-95.356372,29.652641
181384124,2024-12-31,15,90J,Trespass of real property,1,1A30,Restaurant,2587,RICHMOND,AVE,,HOUSTON,77098.0,-95.418556,29.734118
181384424,2024-12-31,15,90J,Trespass of real property,1,8C20,"Residence, Home (Includes Apartment)",7517,HOWTON,,,HOUSTON,77028.0,-95.293375,29.81793
181385124,2024-12-31,15,240,Motor vehicle theft,1,13D20,"Residence, Home (Includes Apartment)",7900,MORLEY,ST,,HOUSTON,77061.0,-95.274812,29.661411
181386524,2024-12-31,15,90Z,All other offenses,1,10H60,"Highway, Road, Street, Alley",3700,CLEBURNE,ST,,HOUSTON,77004.0,-95.353061,29.72158
181386524,2024-12-31,15,26F,Identify theft,1,10H60,"Highway, Road, Street, Alley",3700,CLEBURNE,ST,,HOUSTON,77004.0,-95.353061,29.72158
181388824,2024-12-31,15,90Z,All other offenses,1,17E10,"Highway, Road, Street, Alley",6475,HILLCROFT,AVE,,HOUSTON,77081.0,-95.493675,29.71153
181388824,2024-12-31,15,13A,Aggravated Assault,1,17E10,"Parking Lot, Garage",6475,HILLCROFT,AVE,,HOUSTON,77081.0,-95.493675,29.71153
181393824,2024-12-31,15,23F,Theft from motor vehicle,1,19G40,"Residence, Home (Includes Apartment)",11706,LIMA,DR,,HOUSTON,77099.0,-95.584368,29.682932
181397124,2024-12-31,15,23H,All other larceny,1,1A30,"Other, Unknown",2311,DUNLAVY,ST,,HOUSTON,77006.0,-95.402093,29.745561
181397324,2024-12-31,15,23C,Shoplifting,1,18F20,"Department, Discount Store",5192,HIDALGO,ST,,HOUSTON,77056.0,-95.466443,29.735425
181398024,2024-12-31,15,13B,Simple assault,1,18F20,"Commercial, Office Building",5177,RICHMOND,AVE,,HOUSTON,77056.0,-95.465746,29.731606
181399524,2024-12-31,15,220,"Burglary, Breaking and Entering",1,3B40,"Highway, Road, Street, Alley",308,36TH,ST,E,HOUSTON,77018.0,-95.395907,29.818869
181510424,2024-12-31,15,90Z,All other offenses,1,8C60,"Residence, Home (Includes Apartment)",5839,NORTHERN OAK,ST,,HOUSTON,77016.0,-95.302457,29.87476
181510424,2024-12-31,15,13C,Intimidation,1,8C60,"Residence, Home (Includes Apartment)",5839,NORTHERN OAK,ST,,HOUSTON,77016.0,-95.302457,29.87476
377425,2024-12-31,16,220,"Burglary, Breaking and Entering",1,18F40,"Residence, Home (Includes Apartment)",9449,BRIAR FOREST,DR,,HOUSTON,77063.0,-95.533711,29.746304
526125,2024-12-31,16,240,Motor vehicle theft,1,14D10,"Parking Lot, Garage",3899,ALBERTA,ST,,HOUSTON,77074.0,-95.361297,29.694486
615525,2024-12-31,16,220,"Burglary, Breaking and Entering",1,10H70,"Commercial, Office Building",6624,FANNIN,ST,,HOUSTON,77030.0,-95.401417,29.709114
2687025,2024-12-31,16,240,Motor vehicle theft,1,22B40,"Airplane, Bus,Train Terminal",6401,WILL CLAYTON,PKWY,,HOUSTON,77338.0,-95.296553,29.983551
3933925,2024-12-31,16,13C,Intimidation,1,6B10,"Residence, Home (Includes Apartment)",,2 ROXELLA,,,HOUSTON,77076.0,-95.36792,29.856468
4516925,2024-12-31,16,13C,Intimidation,1,8C40,"Residence, Home (Includes Apartment)",8953,LAS CRUCES,CIR,,HOUSTON,77078.0,-95.258879,29.846318
181400624,2024-12-31,16,120,Robbery,1,17E10,Convenience Store,5902,RENWICK,DR,,HOUSTON,77081.0,-95.484824,29.71731
181403324,2024-12-31,16,13A,Aggravated Assault,1,22B40,"Residence, Home (Includes Apartment)",8819,HUMBLE WESTFIELD,RD,,HOUSTON,77338.0,-95.291156,30.001438
181403324,2024-12-31,16,90Z,All other offenses,1,22B40,"Residence, Home (Includes Apartment)",8819,HUMBLE WESTFIELD,RD,,HOUSTON,77338.0,-95.291156,30.001438
181403824,2024-12-31,16,90Z,All other offenses,1,14D20,"Highway, Road, Street, Alley",9300,JUTLAND,RD,,HOUSTON,77033.0,-95.348862,29.657206
181405224,2024-12-31,16,23H,All other larceny,1,1A30,Restaurant,2007,ALABAMA,ST,W,HOUSTON,77098.0,-95.408391,29.738575
181405324,2024-12-31,16,13B,Simple assault,1,4F20,"Residence, Home (Includes Apartment)",10580,HAMMERLY,BLVD,,HOUSTON,77043.0,-95.556562,29.812683
181406824,2024-12-31,16,23H,All other larceny,1,10H70,"Highway, Road, Street, Alley",2111,SOUTHMORE,BLVD,,HOUSTON,77004.0,-95.378485,29.723133
181407624,2024-12-31,16,13C,Intimidation,1,8C10,"Residence, Home (Includes Apartment)",9555,CROFTON,ST,,HOUSTON,77016.0,-95.29882,29.849552
181409824,2024-12-31,16,120,Robbery,1,18F60,"Parking Lot, Garage",8700,COMMERCE PARK,DR,,HOUSTON,77036.0,-95.534795,29.684911
